REGION_ID,COUNTRY_ID,COUNTRY_NAME_EN
"WB: Late-demographic dividend",KWT,"Kuwait"
"WB: Late-demographic dividend",KGZ,"Kyrgyzstan"
"WB: Late-demographic dividend",LVA,"Latvia"
"WB: Late-demographic dividend",LBN,"Lebanon"
"WB: Late-demographic dividend",MKD,"North Macedonia"
"WB: Late-demographic dividend",MYS,"Malaysia"
"WB: Late-demographic dividend",MUS,"Mauritius"
"WB: Late-demographic dividend",MNG,"Mongolia"
"WB: Late-demographic dividend",MNE,"Montenegro"
"WB: Late-demographic dividend",MAR,"Morocco"
"WB: Late-demographic dividend",NCL,"New Caledonia"
"WB: Late-demographic dividend",OMN,"Oman"
"WB: Late-demographic dividend",POL,"Poland"
"WB: Late-demographic dividend",MDA,"Republic of Moldova"
"WB: Late-demographic dividend",PRI,"Puerto Rico"
"WB: Late-demographic dividend",QAT,"Qatar"
"WB: Late-demographic dividend",ROU,"Romania"
"WB: Late-demographic dividend",RUS,"Russian Federation"
"WB: Late-demographic dividend",LCA,"Saint Lucia"
"WB: Late-demographic dividend",VCT,"Saint Vincent and the Grenadines"
"WB: Late-demographic dividend",SVK,"Slovakia"
"WB: Late-demographic dividend",SRB,"Serbia"
"WB: Late-demographic dividend",SYC,"Seychelles"
"WB: Late-demographic dividend",LKA,"Sri Lanka"
"WB: Late-demographic dividend",THA,"Thailand"
"WB: Late-demographic dividend",TTO,"Trinidad and Tobago"
"WB: Late-demographic dividend",TUN,"Tunisia"
"WB: Late-demographic dividend",ARE,"United Arab Emirates"
"WB: Late-demographic dividend",URY,"Uruguay"
"WB: Late-demographic dividend",VNM,"Viet Nam"
"WB: Late-demographic dividend",VIR,"United States Virgin Islands"
"WB: Latin America & Caribbean",ATG,"Antigua and Barbuda"
"WB: Latin America & Caribbean",ARG,"Argentina"
"WB: Latin America & Caribbean",ABW,"Aruba"
"WB: Latin America & Caribbean",BHS,"Bahamas"
"WB: Latin America & Caribbean",BRB,"Barbados"
"WB: Latin America & Caribbean",BLZ,"Belize"
"WB: Latin America & Caribbean",BOL,"Bolivia (Plurinational State of)"
"WB: Latin America & Caribbean",BRA,"Brazil"
"WB: Latin America & Caribbean",CYM,"Cayman Islands"
"WB: Latin America & Caribbean",CHL,"Chile"
"WB: Latin America & Caribbean",COL,"Colombia"
"WB: Latin America & Caribbean",CRI,"Costa Rica"
"WB: Latin America & Caribbean",CUB,"Cuba"
"WB: Latin America & Caribbean",DMA,"Dominica"
"WB: Latin America & Caribbean",DOM,"Dominican Republic"
"WB: Latin America & Caribbean",ECU,"Ecuador"
"WB: Latin America & Caribbean",SLV,"El Salvador"
"WB: Latin America & Caribbean",GRD,"Grenada"
"WB: Latin America & Caribbean",GTM,"Guatemala"
"WB: Latin America & Caribbean",GUY,"Guyana"
"WB: Latin America & Caribbean",HTI,"Haiti"
"WB: Latin America & Caribbean",HND,"Honduras"
"WB: Latin America & Caribbean",JAM,"Jamaica"
"WB: Latin America & Caribbean",MEX,"Mexico"
"WB: Latin America & Caribbean",CUW,"Curaçao"
"WB: Latin America & Caribbean",SXM,"Sint Maarten (Dutch part)"
"WB: Latin America & Caribbean",NIC,"Nicaragua"
"WB: Latin America & Caribbean",PAN,"Panama"
"WB: Latin America & Caribbean",PRY,"Paraguay"
"WB: Latin America & Caribbean",PER,"Peru"
"WB: Latin America & Caribbean",PRI,"Puerto Rico"
"WB: Latin America & Caribbean",KNA,"Saint Kitts and Nevis"
"WB: Latin America & Caribbean",LCA,"Saint Lucia"
"WB: Latin America & Caribbean",MAF,"Saint-Martin (French part)"
"WB: Latin America & Caribbean",VCT,"Saint Vincent and the Grenadines"
"WB: Latin America & Caribbean",SUR,"Suriname"
"WB: Latin America & Caribbean",TTO,"Trinidad and Tobago"
"WB: Latin America & Caribbean",TCA,"Turks and Caicos Islands"
"WB: Latin America & Caribbean",URY,"Uruguay"
"WB: Latin America & Caribbean",VEN,"Venezuela (Bolivarian Republic of)"
"WB: Latin America & Caribbean",VGB,"British Virgin Islands"
"WB: Latin America & Caribbean",VIR,"United States Virgin Islands"
"WB: Latin America & Caribbean (excluding high income)",ARG,"Argentina"
"WB: Latin America & Caribbean (excluding high income)",BLZ,"Belize"
"WB: Latin America & Caribbean (excluding high income)",BOL,"Bolivia (Plurinational State of)"
"WB: Latin America & Caribbean (excluding high income)",BRA,"Brazil"
"WB: Latin America & Caribbean (excluding high income)",COL,"Colombia"
"WB: Latin America & Caribbean (excluding high income)",CRI,"Costa Rica"
"WB: Latin America & Caribbean (excluding high income)",CUB,"Cuba"
"WB: Latin America & Caribbean (excluding high income)",DMA,"Dominica"
"WB: Latin America & Caribbean (excluding high income)",DOM,"Dominican Republic"
"WB: Latin America & Caribbean (excluding high income)",ECU,"Ecuador"
"WB: Latin America & Caribbean (excluding high income)",SLV,"El Salvador"
"WB: Latin America & Caribbean (excluding high income)",GRD,"Grenada"
"WB: Latin America & Caribbean (excluding high income)",GTM,"Guatemala"
"WB: Latin America & Caribbean (excluding high income)",HTI,"Haiti"
"WB: Latin America & Caribbean (excluding high income)",HND,"Honduras"
"WB: Latin America & Caribbean (excluding high income)",JAM,"Jamaica"
"WB: Latin America & Caribbean (excluding high income)",MEX,"Mexico"
"WB: Latin America & Caribbean (excluding high income)",NIC,"Nicaragua"
"WB: Latin America & Caribbean (excluding high income)",PRY,"Paraguay"
"WB: Latin America & Caribbean (excluding high income)",PER,"Peru"
"WB: Latin America & Caribbean (excluding high income)",LCA,"Saint Lucia"
"WB: Latin America & Caribbean (excluding high income)",VCT,"Saint Vincent and the Grenadines"
"WB: Latin America & Caribbean (excluding high income)",SUR,"Suriname"
"WB: Latin America & Caribbean (IDA & IBRD)",ATG,"Antigua and Barbuda"
"WB: Latin America & Caribbean (IDA & IBRD)",ARG,"Argentina"
"WB: Latin America & Caribbean (IDA & IBRD)",BLZ,"Belize"
"WB: Latin America & Caribbean (IDA & IBRD)",BOL,"Bolivia (Plurinational State of)"
"WB: Latin America & Caribbean (IDA & IBRD)",BRA,"Brazil"
"WB: Latin America & Caribbean (IDA & IBRD)",CHL,"Chile"
"WB: Latin America & Caribbean (IDA & IBRD)",COL,"Colombia"
"WB: Latin America & Caribbean (IDA & IBRD)",CRI,"Costa Rica"
"WB: Latin America & Caribbean (IDA & IBRD)",DMA,"Dominica"
"WB: Latin America & Caribbean (IDA & IBRD)",DOM,"Dominican Republic"
"WB: Latin America & Caribbean (IDA & IBRD)",ECU,"Ecuador"
"WB: Latin America & Caribbean (IDA & IBRD)",SLV,"El Salvador"
"WB: Latin America & Caribbean (IDA & IBRD)",GRD,"Grenada"
"WB: Latin America & Caribbean (IDA & IBRD)",GTM,"Guatemala"
"WB: Latin America & Caribbean (IDA & IBRD)",GUY,"Guyana"
"WB: Latin America & Caribbean (IDA & IBRD)",HTI,"Haiti"
"WB: Latin America & Caribbean (IDA & IBRD)",HND,"Honduras"
"WB: Latin America & Caribbean (IDA & IBRD)",JAM,"Jamaica"
"WB: Latin America & Caribbean (IDA & IBRD)",MEX,"Mexico"
"WB: Latin America & Caribbean (IDA & IBRD)",NIC,"Nicaragua"
"WB: Latin America & Caribbean (IDA & IBRD)",PAN,"Panama"
"WB: Latin America & Caribbean (IDA & IBRD)",PRY,"Paraguay"
"WB: Latin America & Caribbean (IDA & IBRD)",PER,"Peru"
"WB: Latin America & Caribbean (IDA & IBRD)",KNA,"Saint Kitts and Nevis"
"WB: Latin America & Caribbean (IDA & IBRD)",LCA,"Saint Lucia"
"WB: Latin America & Caribbean (IDA & IBRD)",VCT,"Saint Vincent and the Grenadines"
"WB: Latin America & Caribbean (IDA & IBRD)",SUR,"Suriname"
"WB: Latin America & Caribbean (IDA & IBRD)",TTO,"Trinidad and Tobago"
"WB: Latin America & Caribbean (IDA & IBRD)",URY,"Uruguay"
"WB: Latin America & Caribbean (IDA & IBRD)",VEN,"Venezuela (Bolivarian Republic of)"
"WB: Least developed countries: UN classification",AFG,"Afghanistan"
"WB: Least developed countries: UN classification",AGO,"Angola"
"WB: Least developed countries: UN classification",BGD,"Bangladesh"
"WB: Least developed countries: UN classification",BTN,"Bhutan"
"WB: Least developed countries: UN classification",SLB,"Solomon Islands"
"WB: Least developed countries: UN classification",MMR,"Myanmar"
"WB: Least developed countries: UN classification",BDI,"Burundi"
"WB: Least developed countries: UN classification",CAF,"Central African Republic"
"WB: Least developed countries: UN classification",TCD,"Chad"
"WB: Least developed countries: UN classification",COM,"Comoros"
"WB: Least developed countries: UN classification",BEN,"Benin"
"WB: Least developed countries: UN classification",ERI,"Eritrea"
"WB: Least developed countries: UN classification",ETH,"Ethiopia"
"WB: Least developed countries: UN classification",DJI,"Djibouti"
"WB: Least developed countries: UN classification",GMB,"Gambia"
"WB: Least developed countries: UN classification",KIR,"Kiribati"
"WB: Least developed countries: UN classification",GIN,"Guinea"
"WB: Least developed countries: UN classification",HTI,"Haiti"
"WB: Least developed countries: UN classification",KHM,"Cambodia"
"WB: Least developed countries: UN classification",LAO,"Lao People's Democratic Republic"
"WB: Least developed countries: UN classification",LSO,"Lesotho"
"WB: Least developed countries: UN classification",LBR,"Liberia"
"WB: Least developed countries: UN classification",MDG,"Madagascar"
"WB: Least developed countries: UN classification",MWI,"Malawi"
"WB: Least developed countries: UN classification",MLI,"Mali"
"WB: Least developed countries: UN classification",MRT,"Mauritania"
"WB: Least developed countries: UN classification",MOZ,"Mozambique"
"WB: Least developed countries: UN classification",NPL,"Nepal"
"WB: Least developed countries: UN classification",NER,"Niger"
"WB: Least developed countries: UN classification",GNB,"Guinea-Bissau"
"WB: Least developed countries: UN classification",TLS,"Timor-Leste"
"WB: Least developed countries: UN classification",RWA,"Rwanda"
"WB: Least developed countries: UN classification",STP,"Sao Tome and Principe"
"WB: Least developed countries: UN classification",SEN,"Senegal"
"WB: Least developed countries: UN classification",SLE,"Sierra Leone"
"WB: Least developed countries: UN classification",SOM,"Somalia"
"WB: Least developed countries: UN classification",SSD,"South Sudan"
"WB: Least developed countries: UN classification",SDN,"Sudan"
"WB: Least developed countries: UN classification",TZA,"United Republic of Tanzania"
"WB: Least developed countries: UN classification",TGO,"Togo"
"WB: Least developed countries: UN classification",TUV,"Tuvalu"
"WB: Least developed countries: UN classification",UGA,"Uganda"
"WB: Least developed countries: UN classification",BFA,"Burkina Faso"
"WB: Least developed countries: UN classification",YEM,"Yemen"
"WB: Least developed countries: UN classification",COD,"Democratic Republic of the Congo"
"WB: Least developed countries: UN classification",ZMB,"Zambia"
"WB: Low & middle income (July 2023)",AFG,"Afghanistan"
"WB: Low & middle income (July 2023)",ALB,"Albania"
"WB: Low & middle income (July 2023)",DZA,"Algeria"
"WB: Low & middle income (July 2023)",AGO,"Angola"
"WB: Low & middle income (July 2023)",ARG,"Argentina"
"WB: Low & middle income (July 2023)",ARM,"Armenia"
"WB: Low & middle income (July 2023)",AZE,"Azerbaijan"
"WB: Low & middle income (July 2023)",BGD,"Bangladesh"
"WB: Low & middle income (July 2023)",BIH,"Bosnia and Herzegovina"
"WB: Low & middle income (July 2023)",BLZ,"Belize"
"WB: Low & middle income (July 2023)",BTN,"Bhutan"
"WB: Low & middle income (July 2023)",BOL,"Bolivia (Plurinational State of)"
"WB: Low & middle income (July 2023)",BWA,"Botswana"
"WB: Low & middle income (July 2023)",BRA,"Brazil"
"WB: Low & middle income (July 2023)",SLB,"Solomon Islands"
"WB: Low & middle income (July 2023)",PLW,"Palau"
"WB: Low & middle income (July 2023)",BGR,"Bulgaria"
"WB: Low & middle income (July 2023)",MMR,"Myanmar"
"WB: Low & middle income (July 2023)",BDI,"Burundi"
"WB: Low & middle income (July 2023)",CMR,"Cameroon"
"WB: Low & middle income (July 2023)",CPV,"Cabo Verde"
"WB: Low & middle income (July 2023)",CAF,"Central African Republic"
"WB: Low & middle income (July 2023)",TCD,"Chad"
"WB: Low & middle income (July 2023)",CHN,"China"
"WB: Low & middle income (July 2023)",COL,"Colombia"
"WB: Low & middle income (July 2023)",COM,"Comoros"
"WB: Low & middle income (July 2023)",COG,"Congo"
"WB: Low & middle income (July 2023)",CRI,"Costa Rica"
"WB: Low & middle income (July 2023)",CUB,"Cuba"
"WB: Low & middle income (July 2023)",BEN,"Benin"
"WB: Low & middle income (July 2023)",DMA,"Dominica"
"WB: Low & middle income (July 2023)",DOM,"Dominican Republic"
"WB: Low & middle income (July 2023)",ECU,"Ecuador"
"WB: Low & middle income (July 2023)",EGY,"Egypt"
"WB: Low & middle income (July 2023)",SLV,"El Salvador"
"WB: Low & middle income (July 2023)",GNQ,"Equatorial Guinea"
"WB: Low & middle income (July 2023)",ERI,"Eritrea"
"WB: Low & middle income (July 2023)",ETH,"Ethiopia"
"WB: Low & middle income (July 2023)",FJI,"Fiji"
"WB: Low & middle income (July 2023)",DJI,"Djibouti"
"WB: Low & middle income (July 2023)",GAB,"Gabon"
"WB: Low & middle income (July 2023)",GMB,"Gambia"
"WB: Low & middle income (July 2023)",GEO,"Georgia"
"WB: Low & middle income (July 2023)",GHA,"Ghana"
"WB: Low & middle income (July 2023)",KIR,"Kiribati"
"WB: Low & middle income (July 2023)",GRD,"Grenada"
"WB: Low & middle income (July 2023)",GTM,"Guatemala"
"WB: Low & middle income (July 2023)",GIN,"Guinea"
"WB: Low & middle income (July 2023)",HTI,"Haiti"
"WB: Low & middle income (July 2023)",HND,"Honduras"
"WB: Low & middle income (July 2023)",IND,"India"
"WB: Low & middle income (July 2023)",IDN,"Indonesia"
"WB: Low & middle income (July 2023)",IRN,"Iran (Islamic Republic of)"
"WB: Low & middle income (July 2023)",IRQ,"Iraq"
"WB: Low & middle income (July 2023)",CIV,"Côte d'Ivoire"
"WB: Low & middle income (July 2023)",JAM,"Jamaica"
"WB: Low & middle income (July 2023)",JOR,"Jordan"
"WB: Low & middle income (July 2023)",KAZ,"Kazakhstan"
"WB: Low & middle income (July 2023)",KEN,"Kenya"
"WB: Low & middle income (July 2023)",KHM,"Cambodia"
"WB: Low & middle income (July 2023)",PRK,"Democratic People's Republic of Korea"
"WB: Low & middle income (July 2023)",KGZ,"Kyrgyzstan"
"WB: Low & middle income (July 2023)",LAO,"Lao People's Democratic Republic"
"WB: Low & middle income (July 2023)",LBN,"Lebanon"
"WB: Low & middle income (July 2023)",LSO,"Lesotho"
"WB: Low & middle income (July 2023)",LBR,"Liberia"
"WB: Low & middle income (July 2023)",LBY,"Libya"
"WB: Low & middle income (July 2023)",MKD,"North Macedonia"
"WB: Low & middle income (July 2023)",MDG,"Madagascar"
"WB: Low & middle income (July 2023)",MWI,"Malawi"
"WB: Low & middle income (July 2023)",MYS,"Malaysia"
"WB: Low & middle income (July 2023)",MDV,"Maldives"
"WB: Low & middle income (July 2023)",MLI,"Mali"
"WB: Low & middle income (July 2023)",MRT,"Mauritania"
"WB: Low & middle income (July 2023)",MUS,"Mauritius"
"WB: Low & middle income (July 2023)",MEX,"Mexico"
"WB: Low & middle income (July 2023)",FSM,"Micronesia (Federated States of)"
"WB: Low & middle income (July 2023)",MNG,"Mongolia"
"WB: Low & middle income (July 2023)",MNE,"Montenegro"
"WB: Low & middle income (July 2023)",MAR,"Morocco"
"WB: Low & middle income (July 2023)",MOZ,"Mozambique"
"WB: Low & middle income (July 2023)",NAM,"Namibia"
"WB: Low & middle income (July 2023)",NPL,"Nepal"
"WB: Low & middle income (July 2023)",VUT,"Vanuatu"
"WB: Low & middle income (July 2023)",NIC,"Nicaragua"
"WB: Low & middle income (July 2023)",NER,"Niger"
"WB: Low & middle income (July 2023)",NGA,"Nigeria"
"WB: Low & middle income (July 2023)",MHL,"Marshall Islands"
"WB: Low & middle income (July 2023)",PAK,"Pakistan"
"WB: Low & middle income (July 2023)",PSE,"Palestine"
"WB: Low & middle income (July 2023)",PNG,"Papua New Guinea"
"WB: Low & middle income (July 2023)",PRY,"Paraguay"
"WB: Low & middle income (July 2023)",PER,"Peru"
"WB: Low & middle income (July 2023)",PHL,"Philippines"
"WB: Low & middle income (July 2023)",MDA,"Republic of Moldova"
"WB: Low & middle income (July 2023)",GNB,"Guinea-Bissau"
"WB: Low & middle income (July 2023)",TLS,"Timor-Leste"
"WB: Low & middle income (July 2023)",RUS,"Russian Federation"
"WB: Low & middle income (July 2023)",RWA,"Rwanda"
"WB: Low & middle income (July 2023)",LCA,"Saint Lucia"
"WB: Low & middle income (July 2023)",VCT,"Saint Vincent and the Grenadines"
"WB: Low & middle income (July 2023)",STP,"Sao Tome and Principe"
"WB: Low & middle income (July 2023)",SEN,"Senegal"
"WB: Low & middle income (July 2023)",SRB,"Serbia"
"WB: Low & middle income (July 2023)",SLE,"Sierra Leone"
"WB: Low & middle income (July 2023)",SOM,"Somalia"
"WB: Low & middle income (July 2023)",ZAF,"South Africa"
"WB: Low & middle income (July 2023)",ZWE,"Zimbabwe"
"WB: Low & middle income (July 2023)",SSD,"South Sudan"
"WB: Low & middle income (July 2023)",SDN,"Sudan"
"WB: Low & middle income (July 2023)",LKA,"Sri Lanka"
"WB: Low & middle income (July 2023)",SUR,"Suriname"
"WB: Low & middle income (July 2023)",SWZ,"Eswatini"
"WB: Low & middle income (July 2023)",SYR,"Syrian Arab Republic"
"WB: Low & middle income (July 2023)",TJK,"Tajikistan"
"WB: Low & middle income (July 2023)",TZA,"United Republic of Tanzania"
"WB: Low & middle income (July 2023)",THA,"Thailand"
"WB: Low & middle income (July 2023)",TGO,"Togo"
"WB: Low & middle income (July 2023)",TON,"Tonga"
"WB: Low & middle income (July 2023)",TUV,"Tuvalu"
"WB: Low & middle income (July 2023)",TUN,"Tunisia"
"WB: Low & middle income (July 2023)",TUR,"Türkiye"
"WB: Low & middle income (July 2023)",TKM,"Turkmenistan"
"WB: Low & middle income (July 2023)",UGA,"Uganda"
"WB: Low & middle income (July 2023)",BLR,"Belarus"
"WB: Low & middle income (July 2023)",UKR,"Ukraine"
"WB: Low & middle income (July 2023)",BFA,"Burkina Faso"
"WB: Low & middle income (July 2023)",UZB,"Uzbekistan"
"WB: Low & middle income (July 2023)",VNM,"Viet Nam"
"WB: Low & middle income (July 2023)",WSM,"Samoa"
"WB: Low & middle income (July 2023)",YEM,"Yemen"
"WB: Low & middle income (July 2023)",COD,"Democratic Republic of the Congo"
"WB: Low & middle income (July 2023)",ZMB,"Zambia"
"WB: Low income (July 2023)",AFG,"Afghanistan"
"WB: Low income (July 2023)",BDI,"Burundi"
"WB: Low income (July 2023)",CAF,"Central African Republic"
"WB: Low income (July 2023)",TCD,"Chad"
"WB: Low income (July 2023)",ERI,"Eritrea"
"WB: Low income (July 2023)",ETH,"Ethiopia"
"WB: Low income (July 2023)",GMB,"Gambia"
"WB: Low income (July 2023)",PRK,"Democratic People's Republic of Korea"
"WB: Low income (July 2023)",LBR,"Liberia"
"WB: Low income (July 2023)",MDG,"Madagascar"
"WB: Low income (July 2023)",MWI,"Malawi"
"WB: Low income (July 2023)",MLI,"Mali"
"WB: Low income (July 2023)",MOZ,"Mozambique"
"WB: Low income (July 2023)",NER,"Niger"
"WB: Low income (July 2023)",GNB,"Guinea-Bissau"
"WB: Low income (July 2023)",RWA,"Rwanda"
"WB: Low income (July 2023)",SLE,"Sierra Leone"
"WB: Low income (July 2023)",SOM,"Somalia"
"WB: Low income (July 2023)",SSD,"South Sudan"
"WB: Low income (July 2023)",SDN,"Sudan"
"WB: Low income (July 2023)",SYR,"Syrian Arab Republic"
"WB: Low income (July 2023)",TGO,"Togo"
"WB: Low income (July 2023)",UGA,"Uganda"
"WB: Low income (July 2023)",BFA,"Burkina Faso"
"WB: Low income (July 2023)",YEM,"Yemen"
"WB: Low income (July 2023)",COD,"Democratic Republic of the Congo"
"WB: Lower middle income (July 2023)",DZA,"Algeria"
"WB: Lower middle income (July 2023)",AGO,"Angola"
"WB: Lower middle income (July 2023)",BGD,"Bangladesh"
"WB: Lower middle income (July 2023)",BTN,"Bhutan"
"WB: Lower middle income (July 2023)",BOL,"Bolivia (Plurinational State of)"
"WB: Lower middle income (July 2023)",SLB,"Solomon Islands"
"WB: Lower middle income (July 2023)",MMR,"Myanmar"
"WB: Lower middle income (July 2023)",CMR,"Cameroon"
"WB: Lower middle income (July 2023)",CPV,"Cabo Verde"
"WB: Lower middle income (July 2023)",COM,"Comoros"
"WB: Lower middle income (July 2023)",COG,"Congo"
"WB: Lower middle income (July 2023)",BEN,"Benin"
"WB: Lower middle income (July 2023)",EGY,"Egypt"
"WB: Lower middle income (July 2023)",DJI,"Djibouti"
"WB: Lower middle income (July 2023)",GHA,"Ghana"
"WB: Lower middle income (July 2023)",KIR,"Kiribati"
"WB: Lower middle income (July 2023)",GIN,"Guinea"
"WB: Lower middle income (July 2023)",HTI,"Haiti"
"WB: Lower middle income (July 2023)",HND,"Honduras"
"WB: Lower middle income (July 2023)",IND,"India"
"WB: Lower middle income (July 2023)",IRN,"Iran (Islamic Republic of)"
"WB: Lower middle income (July 2023)",CIV,"Côte d'Ivoire"
"WB: Lower middle income (July 2023)",JOR,"Jordan"
"WB: Lower middle income (July 2023)",KEN,"Kenya"
"WB: Lower middle income (July 2023)",KHM,"Cambodia"
"WB: Lower middle income (July 2023)",KGZ,"Kyrgyzstan"
"WB: Lower middle income (July 2023)",LAO,"Lao People's Democratic Republic"
"WB: Lower middle income (July 2023)",LBN,"Lebanon"
"WB: Lower middle income (July 2023)",LSO,"Lesotho"
"WB: Lower middle income (July 2023)",MRT,"Mauritania"
"WB: Lower middle income (July 2023)",FSM,"Micronesia (Federated States of)"
"WB: Lower middle income (July 2023)",MNG,"Mongolia"
"WB: Lower middle income (July 2023)",MAR,"Morocco"
"WB: Lower middle income (July 2023)",NPL,"Nepal"
"WB: Lower middle income (July 2023)",VUT,"Vanuatu"
"WB: Lower middle income (July 2023)",NIC,"Nicaragua"
"WB: Lower middle income (July 2023)",NGA,"Nigeria"
"WB: Lower middle income (July 2023)",PAK,"Pakistan"
"WB: Lower middle income (July 2023)",PNG,"Papua New Guinea"
"WB: Lower middle income (July 2023)",PHL,"Philippines"
"WB: Lower middle income (July 2023)",TLS,"Timor-Leste"
"WB: Lower middle income (July 2023)",STP,"Sao Tome and Principe"
"WB: Lower middle income (July 2023)",SEN,"Senegal"
"WB: Lower middle income (July 2023)",ZWE,"Zimbabwe"
"WB: Lower middle income (July 2023)",LKA,"Sri Lanka"
"WB: Lower middle income (July 2023)",SWZ,"Eswatini"
"WB: Lower middle income (July 2023)",TJK,"Tajikistan"
"WB: Lower middle income (July 2023)",TZA,"United Republic of Tanzania"
"WB: Lower middle income (July 2023)",TUN,"Tunisia"
"WB: Lower middle income (July 2023)",UKR,"Ukraine"
"WB: Lower middle income (July 2023)",UZB,"Uzbekistan"
"WB: Lower middle income (July 2023)",VNM,"Viet Nam"
"WB: Lower middle income (July 2023)",WSM,"Samoa"
"WB: Lower middle income (July 2023)",ZMB,"Zambia"
"WB: Middle East & North Africa",DZA,"Algeria"
"WB: Middle East & North Africa",BHR,"Bahrain"
"WB: Middle East & North Africa",EGY,"Egypt"
"WB: Middle East & North Africa",DJI,"Djibouti"
"WB: Middle East & North Africa",IRN,"Iran (Islamic Republic of)"
"WB: Middle East & North Africa",IRQ,"Iraq"
"WB: Middle East & North Africa",ISR,"Israel"
"WB: Middle East & North Africa",JOR,"Jordan"
"WB: Middle East & North Africa",KWT,"Kuwait"
"WB: Middle East & North Africa",LBN,"Lebanon"
"WB: Middle East & North Africa",LBY,"Libya"
"WB: Middle East & North Africa",MLT,"Malta"
"WB: Middle East & North Africa",MAR,"Morocco"
"WB: Middle East & North Africa",OMN,"Oman"
"WB: Middle East & North Africa",PSE,"Palestine"
"WB: Middle East & North Africa",QAT,"Qatar"
"WB: Middle East & North Africa",SAU,"Saudi Arabia"
"WB: Middle East & North Africa",SYR,"Syrian Arab Republic"
"WB: Middle East & North Africa",TUN,"Tunisia"
"WB: Middle East & North Africa",ARE,"United Arab Emirates"
"WB: Middle East & North Africa",YEM,"Yemen"
"WB: Middle East & North Africa (excluding high income)",DZA,"Algeria"
"WB: Middle East & North Africa (excluding high income)",EGY,"Egypt"
"WB: Middle East & North Africa (excluding high income)",DJI,"Djibouti"
"WB: Middle East & North Africa (excluding high income)",IRN,"Iran (Islamic Republic of)"
"WB: Middle East & North Africa (excluding high income)",IRQ,"Iraq"
"WB: Middle East & North Africa (excluding high income)",JOR,"Jordan"
"WB: Middle East & North Africa (excluding high income)",LBN,"Lebanon"
"WB: Middle East & North Africa (excluding high income)",LBY,"Libya"
"WB: Middle East & North Africa (excluding high income)",MAR,"Morocco"
"WB: Middle East & North Africa (excluding high income)",PSE,"Palestine"
"WB: Middle East & North Africa (excluding high income)",SYR,"Syrian Arab Republic"
"WB: Middle East & North Africa (excluding high income)",TUN,"Tunisia"
"WB: Middle East & North Africa (excluding high income)",YEM,"Yemen"
"WB: Middle East & North Africa (IDA & IBRD)",DZA,"Algeria"
"WB: Middle East & North Africa (IDA & IBRD)",EGY,"Egypt"
"WB: Middle East & North Africa (IDA & IBRD)",DJI,"Djibouti"
"WB: Middle East & North Africa (IDA & IBRD)",IRN,"Iran (Islamic Republic of)"
"WB: Middle East & North Africa (IDA & IBRD)",IRQ,"Iraq"
"WB: Middle East & North Africa (IDA & IBRD)",JOR,"Jordan"
"WB: Middle East & North Africa (IDA & IBRD)",LBN,"Lebanon"
"WB: Middle East & North Africa (IDA & IBRD)",LBY,"Libya"
"WB: Middle East & North Africa (IDA & IBRD)",MAR,"Morocco"
"WB: Middle East & North Africa (IDA & IBRD)",SYR,"Syrian Arab Republic"
"WB: Middle East & North Africa (IDA & IBRD)",TUN,"Tunisia"
"WB: Middle East & North Africa (IDA & IBRD)",YEM,"Yemen"
"WB: Middle income (July 2023)",ALB,"Albania"
"WB: Middle income (July 2023)",DZA,"Algeria"
"WB: Middle income (July 2023)",AGO,"Angola"
"WB: Middle income (July 2023)",ARG,"Argentina"
"WB: Middle income (July 2023)",ARM,"Armenia"
"WB: Middle income (July 2023)",AZE,"Azerbaijan"
"WB: Middle income (July 2023)",BGD,"Bangladesh"
"WB: Middle income (July 2023)",BIH,"Bosnia and Herzegovina"
"WB: Middle income (July 2023)",BLZ,"Belize"
"WB: Middle income (July 2023)",BTN,"Bhutan"
"WB: Middle income (July 2023)",BOL,"Bolivia (Plurinational State of)"
"WB: Middle income (July 2023)",BWA,"Botswana"
"WB: Middle income (July 2023)",BRA,"Brazil"
"WB: Middle income (July 2023)",SLB,"Solomon Islands"
"WB: Middle income (July 2023)",PLW,"Palau"
"WB: Middle income (July 2023)",BGR,"Bulgaria"
"WB: Middle income (July 2023)",MMR,"Myanmar"
"WB: Middle income (July 2023)",CMR,"Cameroon"
"WB: Middle income (July 2023)",CPV,"Cabo Verde"
"WB: Middle income (July 2023)",CHN,"China"
"WB: Middle income (July 2023)",COL,"Colombia"
"WB: Middle income (July 2023)",COM,"Comoros"
"WB: Middle income (July 2023)",COG,"Congo"
"WB: Middle income (July 2023)",CRI,"Costa Rica"
"WB: Middle income (July 2023)",CUB,"Cuba"
"WB: Middle income (July 2023)",BEN,"Benin"
"WB: Middle income (July 2023)",DMA,"Dominica"
"WB: Middle income (July 2023)",DOM,"Dominican Republic"
"WB: Middle income (July 2023)",ECU,"Ecuador"
"WB: Middle income (July 2023)",EGY,"Egypt"
"WB: Middle income (July 2023)",SLV,"El Salvador"
"WB: Middle income (July 2023)",GNQ,"Equatorial Guinea"
"WB: Middle income (July 2023)",FJI,"Fiji"
"WB: Middle income (July 2023)",DJI,"Djibouti"
"WB: Middle income (July 2023)",GAB,"Gabon"
"WB: Middle income (July 2023)",GEO,"Georgia"
"WB: Middle income (July 2023)",GHA,"Ghana"
"WB: Middle income (July 2023)",KIR,"Kiribati"
"WB: Middle income (July 2023)",GRD,"Grenada"
